actual_value,xgb_predicted_value
1.591,1.4510382468151757
2.369,2.983140512365356
4.616,4.487376067393307
1.569,1.7057743653504236
1.482,1.2974881484523773
1.665,1.4435072721233104
1.969,2.0631289996828666
1.678,1.655700148556222
1.267,0.7532507258070805
5.00001,3.231113674972424
0.579,0.6321670050714709
2.38,2.4123615991897798
1.42,1.8122311033213905
0.869,0.9852463091982266
0.56,0.8317601067624285
5.00001,5.134532540170859
1.124,1.2130018660278021
0.636,1.0623332205186036
4.313,4.497202966597684
2.659,2.14371977661886
0.58,0.8172727247793901
1.941,2.820295193501902
1.428,1.5617450727257371
1.787,1.6168490334950283
1.875,2.2787123073261255
2.25,2.7322750181100344
3.13,2.7093998028098376
5.00001,5.336146537649903
1.536,1.4878945015678773
0.623,0.7996679028386589
1.945,2.061830895798753
1.639,1.7473532614615115
3.988,3.5627519931785603
2.041,2.3861345341529567
1.993,2.3637240676476488
1.767,1.8499356974999839
5.00001,5.12525257156082
2.489,2.076685317884439
1.5,1.4743644736709163
2.317,2.060305784694497
0.58,0.8478741930295954
1.26,1.2322429516919133
1.633,1.3325614942460413
1.134,1.4311619200002899
3.0,1.9162448850984055
3.109,3.329721564214502
2.188,2.095592163130117
0.704,0.8878502018223432
2.377,2.7122242436126447
1.188,1.1457029898744862
0.731,0.6788935444052899
0.75,1.1614816338519192
4.507,4.125836920117012
2.402,2.259405511278113
0.658,0.6400247155061468
0.647,0.29109957556243937
1.751,2.1122323811700587
2.237,2.231643651245778
0.963,1.2152044706683203
4.051,3.9819246825969126
3.768,3.152959220870102
5.00001,5.332040882425225
3.5,2.6609575459022246
1.625,2.105306808459399
1.773,1.902087121121794
0.984,1.1778664718888838
1.388,0.7951296907374249
1.75,2.388197319282203
2.609,1.7531609273954132
1.047,0.7927527890843428
1.595,2.1484818975962736
2.959,2.790612112033445
1.375,2.7886635940530766
5.00001,4.214998759655143
2.27,2.0956084225630263
2.639,1.990290611802492
1.604,1.4796534489757853
1.42,1.748989394792167
1.625,1.6778105729967074
2.304,2.1870564559518795
5.00001,4.378619631821232
2.177,2.673270853885698
1.83,2.3078392478303797
2.458,1.9742635215618247
1.292,1.2811387389339337
0.604,0.7960755848476422
0.675,0.6999708764435874
2.952,3.0887190787913745
1.926,2.0813744312142597
1.506,1.730237350743289
1.257,1.587243326963626
0.634,0.9277618430776305
1.513,1.7149996474489968
2.456,3.377631891757473
5.00001,4.466462999188863
1.655,1.7783647480773168
1.135,1.2144484603656707
3.222,3.148192118616737
3.625,4.021386380689984
0.696,0.6783592068445341
1.561,1.494675027069421
0.875,1.2648344631833661
1.931,2.6268822258021602
2.18,2.09918201228824
1.018,1.01904948765877
1.291,1.5369895532688984
1.563,0.8967600579415158
1.832,1.539963399738668
1.481,1.4125275356239162
5.00001,4.926645299754207
2.221,3.319295328536225
1.676,1.984539418598797
1.845,1.981526557384497
3.7,4.072570217092195
2.394,2.680633702382118
1.667,1.56835888114902
2.333,1.8414278251537237
2.4,2.4040009818747223
0.913,0.7075557978900422
4.835,4.654719443440266
1.505,1.888816717960466
0.995,1.4030634290160002
2.402,1.9648944471050422
0.955,1.3503585742386395
5.00001,5.187701287412205
2.516,2.3342376900870425
1.208,1.1480574682919418
1.357,1.27965341595894
2.254,2.4120226754982204
5.00001,3.998825864719188
0.851,0.6917186873433874
5.00001,4.0674512207114315
1.648,1.4363137299804272
1.116,1.1424502380577426
1.61,1.3446687290644144
2.137,2.078317715075144
1.165,1.1483264578774643
3.5,3.712598472567466
1.599,2.2637636253224303
4.383,2.903239504210784
1.711,1.8054638782852088
2.711,3.0597507531247357
5.00001,2.615571472932498
0.68,1.0239443191250805
1.917,2.132255551960933
2.559,2.628703196428767
1.125,1.563941368411675
1.822,1.5814106751679446
3.476,3.143952834844951
3.32,2.7905532834020272
1.109,1.2609160192613285
2.119,2.3071182100638223
2.625,2.5744679012940934
2.379,2.2607114781897546
0.9,1.2584202010348344
4.272,3.7847302942696905
3.705,3.5518565137100775
1.163,1.0841525089246233
1.708,1.6021951766514728
2.855,3.404637738876554
1.115,1.6424824312361743
0.832,1.3142708214512817
2.482,2.46160481117637
3.955,3.4003222618872666
2.183,2.141744687227211
5.00001,4.4421962488268685
0.889,0.9939384618779018
1.81,1.629822152849881
2.809,3.544989265573112
3.453,2.834206328167198
1.81,1.9937176907533676
1.922,2.262959186275521
0.781,0.6473972747662898
0.75,1.0695183055928852
4.333,4.234646665132168
1.601,1.7213513648144227
1.092,1.0767567213194655
0.962,1.303913138796969
1.914,1.371482646748254
3.6,2.3133459906948772
1.856,1.9586706947340524
1.188,1.0072816491895198
1.227,1.1175643310325687
2.063,1.9267409095546562
1.956,1.5243547060244815
0.756,1.0363058726106242
1.043,1.0461694457784072
3.859,3.8174319517664794
1.139,1.2196395578898171
0.794,1.0868096244995096
0.813,0.943058353552607
1.292,2.162013343134846
0.735,0.9271089644484082
1.759,1.698630588268671
1.424,1.8151624804586453
2.341,1.9913282072684402
2.867,2.8779774089957444
0.925,1.123491486026036
1.701,1.617185553821218
1.618,1.784789708794613
2.253,2.5138023317854477
1.706,1.6124372958970405
3.194,3.1453997038713237
0.958,0.8957098995910359
0.734,0.6924045351377978
0.936,1.2046341704925367
0.517,0.569217429818822
3.587,3.5448668287587473
0.647,0.6598712227807191
3.442,3.0999504787024885
3.14,3.2727047193562875
1.857,2.4417498592713787
2.793,2.329837099451639
1.194,2.053534210388658
2.804,2.833880543936665
1.871,2.024376597503553
0.838,0.7892539689383028
3.093,2.3358944596080535
2.292,2.683186765964683
2.45,2.1508012652892514
2.276,3.0477249989126114
5.00001,4.2902692097126005
3.208,2.4199387255309253
1.473,1.2581985056932283
1.623,1.879417462569291
2.659,3.079132491602078
5.00001,4.692038690444413
1.891,1.6598677292105268
3.164,3.361019359273487
1.819,1.764993909493241
2.615,2.5750475542639766
0.69,0.6191952045745026
1.813,1.9568554194828789
2.93,3.170159119133402
1.111,1.3581878916909402
2.183,2.729283605732623
1.472,1.539971467597701
2.438,1.4648451345585238
2.23,2.257672822344391
1.375,1.6506730208993186
0.606,0.6194457719715173
2.75,1.5352395992813483
3.5,2.248174119538706
1.712,1.5538424084308506
0.835,1.3569828694541524
2.25,3.1042457508556796
1.656,1.8279936149768379
1.52,1.761001024917022
1.92,2.2392455696432867
2.542,2.759395491561948
1.5,0.9708145398185524
2.125,2.439443509286758
0.804,0.7829819651343355
2.065,2.2835252136348005
3.311,3.807590581042211
2.014,2.5835874919955732
1.884,2.050076910714942
1.954,2.618461243679536
4.425,4.281408418565037
1.527,2.0248013741314934
5.00001,5.403544148969176
2.398,2.807195847443494
1.594,1.2931571286140366
0.918,1.1410551336356922
2.409,2.6224239580130546
1.364,1.3192549977024637
1.036,1.0260851763601833
1.325,1.3060792233913139
2.929,2.7066341229483974
0.628,1.2017417354540125
1.121,1.1584606680295355
0.891,0.9604490720169696
1.207,1.3783442115838904
4.714,4.0413311763788915
3.147,3.376188352155549
2.264,2.458112961857207
4.097,2.6652751668961554
1.49,1.096490010524655
1.717,2.8876838003547993
2.355,3.0227169291870832
3.228,2.9964994157456752
2.445,2.5582506351786405
1.622,1.8135818129062249
3.409,3.651992969561779
0.574,0.44593073844408027
1.989,2.1126110238327174
1.097,1.6404593990473186
1.375,1.3613692167959635
0.857,0.9178272692163877
0.983,0.9062474481065034
1.782,1.6774242234995322
1.375,3.113223414543349
2.75,2.8350331676939398
3.815,2.9696606918438193
5.00001,5.018157072456384
5.00001,5.0226680875455445
1.792,1.624502251190294
2.045,1.8071894107067017
3.941,3.9683741838431086
1.844,1.827528891975165
1.74,1.5080049631261827
0.807,1.246007181090886
1.896,1.94985145384312
0.6,0.7065672606617792
1.266,1.3343387831526476
2.625,2.4776548212597023
1.392,1.5919340537906508
0.513,0.4766801243278014
2.292,2.757234121647486
1.011,1.539865303458261
0.977,0.9267066968095388
1.583,1.4045389383828932
3.491,3.707118620139062
0.855,1.518159693105434
2.141,2.3528754659133746
2.271,2.544556153597188
1.557,1.3782703408770864
0.668,0.8576448513438613
2.073,2.177162604177852
2.228,1.734098234822142
3.545,3.5543456751782374
3.405,3.504080239908096
0.529,0.6118327333780682
1.406,1.8294132173832716
1.508,1.8699681462784181
0.561,0.6860296793253956
2.596,2.7208381193501094
3.189,2.886334187462965
1.484,2.4382086161018504
2.899,2.4061971060092127
1.618,2.993684424310119
2.55,2.049259588090035
0.875,1.7964390837581388
2.45,3.112186178415594
3.05,2.8135513226558433
2.15,2.992447642257617
2.49,2.535005478476472
5.00001,5.202274350822967
3.2,2.323102457003779
1.74,2.0179941047823973
2.925,2.4723178409417494
5.00001,5.058596429874754
2.899,3.1137562153583995
4.384,3.498576643424128
1.82,1.8919604079981984
1.705,2.043555577525234
0.692,0.9380758005173769
0.956,1.146822857385302
2.728,3.1492607173410034
0.813,2.2556300577422808
2.724,2.7283101875472564
1.526,1.1556912828554018
0.559,0.8188221490438766
2.135,1.972504256366896
3.313,1.6382006302942007
2.018,1.8296744947318644
0.571,0.7060353739530645
3.318,3.5965981552043615
3.659,2.2280410727947264
1.275,0.9870711374232841
1.118,1.0335942186636375
3.537,3.0119693725320693
2.293,2.562220647796233
0.875,1.143929751405286
2.375,2.41385629447043
1.133,0.9146442743459543
1.125,1.0268958350801582
1.385,1.3084609047107467
3.074,3.1012911700350063
1.009,1.3468248157517622
0.978,0.8952356353356875
1.767,1.8655270637806478
2.18,2.3157378677458484
2.906,2.4366969495964583
1.577,1.7489784875299217
3.48,3.8391869071754057
0.672,0.7509426143465813
2.604,2.156082678352898
1.236,1.699621552475591
0.675,0.6312956068424427
1.307,1.2198102939743891
0.66,0.8170314101634812
1.666,1.9121117301462514
2.256,2.129363487680206
2.571,1.972749356395948
5.00001,4.393207765477657
1.139,1.3844450732668088
0.91,1.3162190648680125
2.174,2.1521466097540856
0.96,0.9909396195229231
1.292,1.4491691674270548
3.502,3.261956946666253
4.421,4.66293307361881
2.229,1.359558542869615
0.813,0.8484566981512961
1.606,1.5821855914909368
5.00001,3.659884443419942
3.412,3.612938520495802
2.879,2.998332345123649
3.447,4.118849437945031
1.8,1.8645943562764205
1.678,2.335419424458577
0.55,0.7655467812235361
0.508,0.4688014628327081
1.426,2.0077336509060646
2.358,1.9836829253165695
1.127,1.2808947733338074
2.102,2.198754450369274
2.107,1.1171868458270076
0.654,0.6361060658890145
1.625,1.9690118411810522
1.503,2.1005390149532164
5.00001,4.4311470758905065
1.014,1.3666923012551597
2.218,2.5831391412261233
2.603,2.0928811941385432
1.788,1.904700722102575
1.704,1.536937391567482
3.194,3.7381975415177955
1.906,1.7546178716996954
1.841,1.9905139555824143
1.911,1.8979639197145535
1.496,2.3327833110953926
5.00001,3.798310045820161
1.834,1.8052793805757639
4.441,3.886734521687412
2.427,2.6466771605228088
0.762,0.8716911838877791
1.329,1.475830760091405
4.098,2.6210760701997255
1.125,0.8206760128088937
3.766,3.1331781486243506
0.505,0.9546343759013349
5.00001,4.2400274659540775
2.095,1.946246756819398
0.778,0.9529962519214865
2.997,3.045534915300735
3.75,2.1094200804197727
1.565,1.1534109798022045
2.4,2.788308801480326
0.772,0.8122625987812482
0.985,1.020454533710738
5.00001,3.3656399143244524
1.104,1.9193078031458328
0.864,1.3629110726924045
2.304,1.8925739029512445
1.639,2.0721445548564845
5.00001,4.643672212060503
0.495,0.7637939219706257
1.074,1.6378536081227153
3.625,1.6054233597188683
1.45,1.5168559989974764
2.185,2.3440574625117776
1.301,1.5609082584948837
1.46,1.659352711508836
1.525,1.064683310333068
4.572,4.64829069712915
1.652,1.7509577733423785
3.947,3.5866168655814628
1.444,1.4315434261250735
1.366,1.1070905541068086
2.164,2.4948795354496887
1.39,1.2970736368823002
1.038,1.042575969304671
4.885,3.9044152076978555
2.271,2.8279369978100277
2.38,2.554375141834105
2.156,3.4534540787653003
2.923,3.5397977312684152
1.459,1.5406836667524766
1.873,1.9230185336189385
1.854,1.311579779022515
2.8,2.2416457007296553
1.411,1.2896674722107717
1.909,2.041017603994582
2.625,1.2218338437142164
4.42,4.297256341166405
2.748,2.989128752802351
0.855,0.8929414768810865
2.318,2.6741241072407376
3.02,3.0898706765473682
2.358,2.922369206991429
0.722,1.1019757861490178
1.824,1.833342796099795
5.00001,4.486345984873162
0.787,0.7671196159668519
1.813,2.140096866907351
1.98,2.1841618354526426
1.996,2.0500303770467703
0.633,1.0971055840711852
0.94,1.2835470272924085
1.868,1.8010301181318233
1.17,1.3467009696617762
1.178,1.3796555080582942
1.21,1.5709672312833491
2.309,2.5595680115727037
4.273,4.132339193718435
1.281,1.4869571335304275
3.847,2.5658451929508335
2.904,2.814579048462351
0.913,1.328592308820957
0.619,0.8381604459290019
2.322,2.4672928819473374
1.296,1.2744464543310696
1.275,1.0780079533117064
1.505,1.7170458685073666
1.875,1.311180746663744
4.379,4.541663717663268
1.265,2.022327433973667
4.534,4.602855793423878
2.294,2.1964962790368174
3.649,3.396035547253539
1.919,2.3131517651320253
0.875,1.2135755760492266
0.3,0.9466401796173153
3.357,3.027274539488797
2.421,2.119666047723104
1.737,2.19296951950763
0.541,0.4402599439888852
2.078,1.8563469405383741
1.125,0.646557526604942
1.667,1.7963389894362798
2.718,2.543376515203194
1.411,1.6141766315557113
3.75,1.3699451229132749
1.616,1.3584601627564086
1.594,2.3572830188556813
0.863,1.0311279761522507
2.563,2.1954836844456347
2.132,2.172713624066933
2.541,2.4183954348669827
1.326,1.4677549384732824
1.693,1.9221286582081785
3.477,4.063605809744631
1.597,1.7016149246454657
0.909,1.8721192603001375
2.905,2.6607275561720023
1.899,2.467159315161533
4.956,5.015889310016272
3.333,3.953954738434966
1.838,1.7959225767326674
1.89,1.7541976330173494
1.575,1.3533666550095331
0.666,0.5905732173308439
1.324,1.527446716638154
1.56,1.7503662086977116
3.481,2.811178363080712
2.264,2.8513941969649155
0.742,0.9456487789364277
1.583,2.0855561503177293
5.00001,5.054694590530611
1.655,1.9088228574683026
3.295,2.7604621721172706
1.396,1.6097020027664206
1.529,1.3714236876526942
3.673,3.1247293506737477
0.7,0.9840630542096666
0.974,1.3053140698576062
0.659,0.949745411743353
0.493,0.48224993787905757
1.541,1.6407230999638804
2.728,2.0796725109665766
2.471,3.0014037502335804
2.688,1.9072558892091356
2.476,2.024676694640317
4.168,3.5805812607158867
1.216,1.0907542577804
1.717,1.6209957339909435
1.738,2.7214280920273946
2.356,3.1820857858272222
2.601,2.5234306461865366
2.0,2.008707548318644
2.966,2.457790356369999
3.746,1.9143915478860545
1.778,2.0923103540035
2.695,3.092417425632264
0.62,0.9898781972756409
1.976,1.8933484347272804
0.527,0.6638160049852042
1.914,1.7954761397886128
3.177,3.081235994490712
3.294,2.562763479670114
3.307,4.101751186393439
1.874,2.267602333525818
2.865,2.12174105028316
5.00001,2.0451327513293918
1.339,1.7236434395606028
1.998,2.283016313556093
0.45,0.6993794828029168
3.546,3.4372596831216646
2.638,3.0360492868593973
2.784,2.1139581272547505
1.604,1.6281270297867538
2.413,2.641274453653348
2.083,1.8981447182449676
2.636,2.800634404377427
1.45,1.6352022154119488
1.325,1.5629858999976567
1.838,1.9115511002841201
0.811,0.8927608513929818
1.765,1.892935327040788
2.555,2.18892401545557
1.661,2.01725838562881
1.02,1.5071968487517053
0.861,1.1006050039540185
1.006,0.945301920753386
5.0,3.8017127512175444
2.099,2.7102324375933073
0.525,0.7464251707000497
2.629,2.0796785776614115
1.588,1.4010070729497355
2.095,1.7926496380174701
3.5,2.1063776424877116
2.171,2.3513823142696335
1.414,1.465644830391195
0.934,1.0422794307278371
1.982,1.5680503360390925
1.872,1.5157270218228156
1.853,1.8545161713276033
5.00001,4.46302378166615
2.813,2.0505428850956307
1.036,1.254582560732825
2.879,3.1586838602690994
2.083,1.9618241566622545
1.75,2.6961536216980466
1.327,1.3405343603259632
1.72,1.5217251003373078
5.00001,4.53025524203503
0.64,0.6062359929786514
2.279,2.226582326540935
0.631,0.6647863295631521
0.841,0.9012578819539724
3.392,2.8186477478421597
1.563,0.9387581534927233
3.836,3.381765228430988
1.371,1.4485747644900655
0.568,0.6810064199873199
0.7,0.8401086829124335
0.963,0.7607484452036077
0.926,1.741145606571592
3.591,3.4285624233478074
1.587,1.865250964113236
5.00001,4.400706988415492
1.146,1.7843149918255503
4.102,3.7262023623226943
2.819,2.0118956232633236
1.017,0.9696539978811001
1.693,1.892233436431684
2.078,2.4283771710909834
3.272,3.2172901738365534
2.779,2.583032289042816
1.114,1.1116052934366831
0.806,1.0928357189882298
2.075,2.9016795771549884
2.753,2.349203517026452
4.21,3.5146190306369185
1.288,1.4918371083255968
3.139,2.7700049073983757
0.676,0.9764583709375192
0.644,0.9363944493353941
1.539,1.6592508987057453
1.307,1.3341792015482872
2.385,3.1189387067821586
3.796,3.7764524101963572
1.465,2.3493818538607223
1.503,2.0044849825586732
0.803,1.2278548544354246
2.933,0.8092384900389702
2.88,3.022693797672783
1.441,1.8616148337045149
1.27,1.3420911439290413
1.521,2.0476762782928364
1.568,1.2054081927248868
1.049,1.3321445272800354
5.00001,5.336989534476555
1.344,1.462607976785879
5.00001,4.973829209550213
2.728,3.195363331796474
1.516,0.8718106567899155
3.626,2.89481938169562
1.692,2.0989397075133387
1.404,1.8406328959219944
0.437,0.5024448927190531
1.36,1.9988378225442458
2.644,2.775031698272893
1.522,1.92671928021803
1.375,2.2710931197591013
2.147,1.6310683700080701
1.709,2.2583164753676144
2.362,2.3250069312935318
2.978,2.729286509547036
0.885,1.1858751813812716
1.276,1.0720297471281235
0.802,0.8838304683875856
3.06,2.983836211751801
4.364,2.3345199580393388
2.389,2.1589966708682837
2.317,3.189435732999607
1.229,1.3559700811543278
2.182,2.381585656764059
3.97,4.517839108328855
2.603,1.5844758924647817
4.357,3.532495495997534
1.64,1.8791157665725828
4.405,3.237303438121102
0.854,1.1631807769698328
1.019,0.9519193290608808
1.594,2.3189867436463336
1.903,2.689524454418157
1.0,0.9280718317686375
1.396,1.6862152656973786
5.00001,5.323731796730428
1.545,2.4312885345823863
1.705,1.8596531554423765
1.106,0.9501083974600043
1.912,2.741412753328017
2.872,3.788437063533931
1.501,1.422355592656312
2.383,2.4574259718101157
1.542,1.4172081679040331
2.805,2.280995496595064
1.619,1.859748303969227
2.656,2.9643633037058423
1.227,1.2815303716492386
2.312,2.426148531055826
3.191,2.9295200266171575
2.313,2.1308782951313936
5.00001,4.866563122574817
1.212,1.303849297006615
2.225,2.3550529125944895
4.5,2.765459731221851
1.021,1.177747128631686
2.012,2.0250778396422238
1.042,1.0597906211118786
5.00001,5.146526191100485
1.32,1.2421049754608973
2.211,2.3070251733032867
1.516,1.5169774706553854
1.469,1.370362757622496
1.512,1.591857826703535
1.651,1.8455985741302108
2.136,2.727711449666219
2.135,2.23352425998655
5.00001,4.126057933963005
4.38,3.691570002430469
1.838,1.986010484341627
3.5,3.197260793353183
1.593,1.3746569472308974
1.291,1.3116245902891128
0.766,0.7303837036335988
2.25,1.8332559141261644
2.308,2.1223176384038793
4.318,4.35485230807114
1.91,3.0115098181241384
0.847,1.11437441775667
1.525,1.6849331872051765
0.676,0.6452921623366367
1.982,2.0066552553607373
3.063,1.9525799101512173
1.221,1.562281465272634
2.761,1.9505296249747688
1.03,1.0374672515750523
4.091,2.8294303131482588
1.352,1.6289445013526385
1.216,1.4577201271845612
1.828,1.6133236747993573
2.28,2.2217317878332294
1.1,0.864332457017805
1.112,1.0118555611209894
0.847,0.6878485663540371
4.473,4.263126194910821
0.883,0.7761570703122924
0.871,1.0252785726798421
1.875,1.9967040934058644
1.469,1.666148879417913
1.031,1.0975162373984155
3.437,3.777175271398655
0.982,1.3717413573469215
2.625,1.704298218975797
0.774,0.9341207934184464
1.351,1.4602747507790543
1.347,1.5417215186157947
2.313,1.8548493689872085
1.586,1.5255253875421513
1.016,0.8517935351972731
1.22,1.3386920582957538
3.8,3.7352139315771877
1.894,1.8121490833600584
4.4,3.6021142118646274
0.7,0.9510390109123457
0.7,0.7586444288998556
3.335,3.408639489969713
1.018,1.2336769545090525
5.00001,4.926411974761414
3.605,3.6787983941866114
1.695,1.8975186854291026
2.056,1.6690559325766416
1.663,1.7221954815024523
0.325,0.9266880296073421
3.627,3.183571731350331
1.745,1.4720017297009031
1.976,2.0269492731231096
1.83,2.4178859425846033
1.583,1.6413591620392969
1.002,1.4011060661499526
0.875,1.2365680768658194
4.611,3.4808852393317524
1.902,2.924471945955662
2.323,1.9427424705994132
2.216,2.482751324820946
2.269,2.994304148206474
2.242,2.4230241748792323
